account_id,mrr,arr,seats_licensed,employee_count,tenure_days,days_until_renewal,mrr_per_seat,plan_tier_encoded,region_APAC,region_EMEA,avg_monthly_logins,avg_active_user_ratio,avg_feature_adoption_pct,avg_data_processed_gb,total_api_calls,has_api_integration,months_observed,login_trend_pct,logins_mom_change,total_tickets,avg_resolution_hours,avg_csat_score,pct_high_critical_tickets,tickets_last_90d,days_since_last_ticket,days_since_critical_ticket,ticket_velocity_ratio,last_nps_score,nps_trend,avg_nps_score,nps_response_count,churned
ACC-1774,1085.24,13022.88,8,219,450,270,135.66,1,False,False,106.75,0.5938,0.232,24.0067,0.0,0.0,12.0,0.0442,12.0,13.0,38.231,3.3,0.231,3.0,17.0,999.0,0.923,7.0,-2.0,7.75,4.0,0
ACC-1775,1183.13,14197.56,15,55,755,-395,78.88,1,False,True,206.3333,0.7222,0.393,22.9425,58873.0,1.0,12.0,0.1429,23.0,13.0,24.308,3.556,0.308,2.0,69.0,999.0,0.615,5.0,1.0,4.75,4.0,0
ACC-1776,358.56,4302.72,4,24,610,110,89.64,0,True,False,33.2,0.525,0.25,23.429,0.0,0.0,10.0,-0.4426,-13.0,31.0,11.323,2.897,0.645,1.0,76.0,220.0,0.108,3.0,-2.0,4.67,3.0,1
ACC-1777,409.32,4911.84,1,44,132,228,409.32,0,False,True,18.5,0.25,0.4688,34.4375,0.0,0.0,4.0,-0.0517,-3.0,2.0,37.0,2.0,0.0,1.0,61.0,999.0,0.666,5.0,0.0,5.0,0.0,0
ACC-1778,474.69,5696.28,2,38,105,255,237.34,0,True,False,30.0,0.5,0.625,44.4467,0.0,0.0,3.0,0.0,1.0,8.0,15.25,3.833,0.25,5.0,13.0,999.0,0.625,9.0,0.0,9.0,1.0,0
ACC-1779,3718.62,44623.44,19,204,210,150,195.72,1,False,False,528.3333,0.7368,0.381,19.1783,29578.0,1.0,6.0,0.0544,-123.0,14.0,51.429,3.636,0.071,5.0,9.0,999.0,0.714,9.0,1.0,8.33,3.0,0
ACC-1780,510.21,6122.52,3,13,443,-83,170.07,0,False,False,58.75,0.6113,0.2188,36.0467,0.0,0.0,12.0,-0.0552,9.0,14.0,18.786,3.1,0.286,5.0,6.0,40.0,1.428,6.0,0.0,6.0,2.0,0
ACC-1781,1210.79,14529.48,9,177,483,237,134.53,1,True,False,168.25,0.6207,0.6428,33.0725,67990.0,1.0,12.0,0.0703,-2.0,15.0,32.067,4.0,0.333,0.0,94.0,362.0,0.0,9.0,1.0,8.5,4.0,0
ACC-1782,569.95,6839.4,4,38,621,-261,142.49,0,False,True,77.1667,0.7917,0.3021,25.9625,0.0,0.0,12.0,-0.0863,8.0,10.0,23.3,4.2,0.3,3.0,10.0,10.0,1.2,7.0,0.0,7.0,3.0,0
ACC-1783,491.6,5899.2,4,35,546,174,122.9,0,False,False,39.4167,0.6458,0.1771,27.09,0.0,0.0,12.0,0.125,6.0,21.0,24.238,3.286,0.143,4.0,61.0,999.0,0.762,8.0,2.0,6.67,3.0,0
ACC-1784,436.44,5237.28,1,5,537,183,436.44,0,False,True,19.6667,0.0,0.4479,33.735,0.0,0.0,12.0,-0.0476,3.0,15.0,17.933,4.333,0.467,6.0,15.0,15.0,1.6,10.0,0.0,10.0,1.0,0
ACC-1785,2056.01,24672.12,5,135,886,-526,411.2,1,False,True,144.0,0.45,0.6128,24.9783,53163.0,1.0,12.0,-0.0919,3.0,27.0,25.519,3.615,0.296,8.0,19.0,999.0,1.185,8.0,0.0,7.67,3.0,0
ACC-1786,793.73,9524.76,4,22,542,-182,198.43,0,False,True,59.0909,0.3409,0.1591,15.4536,0.0,0.0,11.0,-0.6614,-18.0,13.0,35.077,2.444,0.308,2.0,66.0,78.0,0.564,4.0,0.0,4.0,1.0,1
ACC-1787,796.03,9552.36,4,18,221,499,199.01,0,False,False,9.5,0.125,0.125,3.99,0.0,0.0,2.0,0.0,-11.0,9.0,50.778,2.778,0.222,0.0,175.0,999.0,0.0,5.0,0.0,5.0,0.0,1
ACC-1788,2675.55,32106.6,11,158,893,-173,243.23,1,False,True,134.9167,0.6891,0.5237,27.4025,63039.0,1.0,12.0,0.1658,-12.0,33.0,28.727,3.778,0.303,14.0,8.0,121.0,1.697,9.0,0.0,9.0,1.0,0
ACC-1789,527.88,6334.56,4,6,634,86,131.97,0,True,False,59.75,0.8125,0.1667,18.65,0.0,0.0,12.0,0.142,1.0,8.0,28.5,3.167,0.375,2.0,43.0,115.0,1.0,6.0,-1.0,6.5,2.0,0
ACC-1790,4695.8,56349.6,112,3313,127,233,41.93,2,False,False,1829.25,0.538,0.3875,14.4175,15797.0,1.0,4.0,-0.0475,151.0,13.0,22.385,4.0,0.231,11.0,13.0,999.0,1.128,8.0,1.0,7.5,2.0,0
ACC-1791,4465.48,53585.76,61,3789,282,78,73.2,2,False,False,650.5556,0.5046,0.2722,23.7578,0.0,0.0,9.0,-0.049,25.0,21.0,21.476,3.133,0.429,6.0,16.0,271.0,0.857,7.0,-2.0,8.0,3.0,0
ACC-1792,12008.05,144096.6,89,2139,1187,-827,134.92,2,False,True,1801.75,0.8455,0.4167,20.5533,60732.0,1.0,12.0,-0.1157,94.0,15.0,24.333,4.077,0.2,2.0,1.0,63.0,0.533,10.0,2.0,9.0,2.0,0
ACC-1793,2630.23,31562.76,5,53,584,-224,526.05,1,True,False,62.4444,0.4,0.3731,25.3733,34671.0,1.0,9.0,-0.5159,-28.0,21.0,26.238,2.444,0.381,0.0,113.0,113.0,0.0,5.0,0.0,5.0,0.0,1
ACC-1794,3329.94,39959.28,19,188,739,-379,175.26,1,True,False,306.8333,0.9517,0.4941,22.53,68700.0,1.0,12.0,0.0838,29.0,15.0,39.2,3.182,0.067,5.0,17.0,999.0,1.333,4.0,0.0,4.0,1.0,0
ACC-1795,733.33,8799.96,4,26,468,252,183.33,0,True,False,58.25,0.75,0.2917,23.2058,0.0,0.0,12.0,-0.0391,-1.0,7.0,45.429,3.667,0.143,2.0,63.0,999.0,1.142,7.0,-1.0,7.67,3.0,0
ACC-1796,3673.06,44076.72,5,98,291,69,734.61,1,False,True,133.5556,0.6,0.381,18.9722,37540.0,1.0,9.0,0.2333,-19.0,21.0,20.667,3.385,0.381,7.0,19.0,54.0,1.0,9.0,0.0,9.0,2.0,0
ACC-1797,15119.14,181429.68,169,2906,347,373,89.46,2,False,False,2928.6364,0.6465,0.6455,24.15,45959.0,1.0,11.0,0.162,346.0,29.0,18.517,3.773,0.345,6.0,4.0,71.0,0.759,8.0,2.0,7.0,2.0,0
ACC-1798,462.02,5544.24,3,25,335,385,154.01,0,False,False,59.6364,0.5152,0.3068,26.1955,0.0,0.0,11.0,0.0765,-8.0,3.0,1.0,5.0,0.333,1.0,77.0,999.0,1.221,4.0,-2.0,5.0,3.0,0
ACC-1799,866.4,10396.8,23,254,466,-106,37.67,1,False,False,523.25,0.8262,0.405,27.4308,78936.0,1.0,12.0,0.0418,45.0,16.0,17.688,4.091,0.5,3.0,36.0,49.0,0.75,4.0,-1.0,4.67,3.0,0
ACC-1800,1490.77,17889.24,17,105,165,195,87.69,1,False,False,314.2,0.5762,0.4432,31.754,26657.0,1.0,5.0,0.0252,33.0,8.0,28.5,3.6,0.25,5.0,2.0,161.0,1.041,5.0,0.0,5.0,1.0,0
ACC-1801,728.18,8738.16,1,20,233,127,728.18,0,False,True,17.5714,0.0,0.2143,25.8271,0.0,0.0,7.0,0.0392,1.0,9.0,25.556,3.75,0.111,6.0,16.0,999.0,1.555,5.0,0.0,5.0,1.0,0
ACC-1802,717.38,8608.56,2,33,582,-222,358.69,0,False,True,40.8333,0.5,0.4583,28.5708,0.0,0.0,12.0,0.1368,-1.0,6.0,42.667,3.333,0.0,0.0,179.0,999.0,0.0,5.0,0.0,5.0,0.0,0
ACC-1803,4235.64,50827.68,174,3594,234,126,24.34,2,False,True,2489.7143,0.586,0.6929,19.6829,0.0,0.0,7.0,0.1011,-590.0,41.0,20.171,3.838,0.317,23.0,3.0,57.0,1.309,8.0,1.0,7.67,3.0,0
ACC-1804,3572.53,42870.36,14,47,1025,-305,255.18,1,True,False,200.6667,0.5296,0.4468,28.8525,0.0,0.0,12.0,0.0771,-2.0,26.0,28.538,4.353,0.192,7.0,6.0,114.0,1.077,5.0,-1.0,5.5,2.0,0
ACC-1805,3201.91,38422.92,22,98,781,-421,145.54,1,False,True,433.2727,0.409,0.4675,22.5182,0.0,0.0,11.0,-0.5436,-199.0,37.0,18.757,2.645,0.432,2.0,64.0,176.0,0.198,2.0,-2.0,3.0,3.0,1
ACC-1806,1063.87,12766.44,24,143,651,-291,44.33,1,False,False,632.3333,0.7743,0.393,29.3817,70022.0,1.0,12.0,0.2107,-5.0,31.0,34.548,3.435,0.29,10.0,10.0,89.0,1.29,7.0,0.0,7.0,1.0,0
ACC-1807,3111.37,37336.44,14,293,920,-200,222.24,1,False,False,343.1667,0.6248,0.5415,25.3483,61360.0,1.0,12.0,-0.004,-28.0,41.0,37.195,3.806,0.244,12.0,1.0,93.0,1.171,9.0,0.0,9.0,2.0,0
ACC-1808,531.63,6379.56,4,49,440,-80,132.91,0,False,True,45.75,0.5,0.4688,24.1458,0.0,0.0,12.0,-0.0142,-5.0,9.0,39.111,4.167,0.222,2.0,60.0,999.0,0.888,10.0,3.0,8.5,2.0,0
ACC-1809,24172.62,290071.44,76,1525,695,-335,318.06,2,False,False,1758.75,0.5504,0.4667,24.6075,50017.0,1.0,12.0,0.041,227.0,67.0,27.448,3.544,0.328,16.0,3.0,90.0,0.955,8.0,0.0,8.0,1.0,0
ACC-1810,535.08,6420.96,3,16,690,-330,178.36,0,False,False,59.0833,0.6392,0.1667,21.7458,0.0,0.0,12.0,0.0055,-5.0,16.0,30.25,3.8,0.312,1.0,52.0,202.0,0.25,5.0,0.0,5.0,0.0,0
ACC-1811,1076.83,12921.96,12,134,139,581,89.74,1,False,False,160.0,0.7085,0.4645,18.785,15836.0,1.0,4.0,0.0148,2.0,13.0,31.0,3.6,0.231,10.0,3.0,39.0,1.026,9.0,-1.0,9.5,2.0,0
ACC-1812,1217.41,14608.92,22,225,175,545,55.34,1,False,True,634.2,0.6182,0.4002,28.082,22917.0,1.0,5.0,-0.0397,82.0,23.0,28.565,3.45,0.261,10.0,11.0,43.0,0.725,7.0,0.0,7.0,1.0,0
ACC-1813,1457.39,17488.68,20,134,721,-361,72.87,1,False,False,291.9167,0.7375,0.4585,28.3792,53068.0,1.0,12.0,0.1646,-55.0,25.0,36.28,3.95,0.28,8.0,9.0,23.0,1.28,9.0,1.0,8.67,3.0,0
ACC-1814,646.57,7758.84,3,17,111,249,215.52,0,False,False,7.0,0.0,0.125,1.27,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,78.0,78.0,0.333,2.0,0.0,2.0,1.0,1
ACC-1815,3804.15,45649.8,14,212,886,-166,271.73,1,False,False,248.9167,0.5,0.494,22.1875,0.0,0.0,12.0,-0.0117,-32.0,37.0,26.27,3.909,0.27,8.0,9.0,144.0,0.865,7.0,-2.0,8.0,2.0,0
ACC-1816,678.83,8145.96,2,42,284,76,339.42,0,True,False,12.0,0.3571,0.3214,5.9371,0.0,0.0,7.0,-0.4468,-7.0,5.0,15.8,2.5,0.6,2.0,78.0,92.0,0.933,2.0,1.0,1.5,2.0,1
ACC-1817,15981.61,191779.32,56,2481,421,-61,285.39,2,False,False,1167.1667,0.7262,0.3792,28.1,59573.0,1.0,12.0,-0.0129,-274.0,54.0,24.148,4.048,0.167,10.0,3.0,107.0,0.741,9.0,2.0,8.0,2.0,0
ACC-1818,1607.23,19286.76,13,121,178,542,123.63,1,False,False,297.4,0.6304,0.2284,23.206,0.0,0.0,5.0,0.0159,-20.0,4.0,15.0,3.25,0.25,0.0,91.0,999.0,0.0,5.0,0.0,5.0,1.0,0
ACC-1819,437.94,5255.28,1,47,584,-224,437.94,0,False,False,11.6,0.0,0.1875,18.351,0.0,0.0,10.0,-0.6087,-5.0,18.0,22.944,2.529,0.5,0.0,109.0,185.0,0.0,3.0,-3.0,5.0,3.0,1
ACC-1820,705.78,8469.36,4,12,227,133,176.44,0,False,True,32.3333,0.25,0.1667,12.4933,0.0,0.0,3.0,0.0,-25.0,9.0,25.444,2.375,0.222,0.0,122.0,152.0,0.0,7.0,0.0,7.0,1.0,1
ACC-1821,2994.79,35937.48,11,94,146,214,272.25,1,True,False,154.5,0.636,0.393,24.54,0.0,0.0,4.0,0.0355,7.0,9.0,39.444,3.25,0.222,3.0,50.0,999.0,0.444,9.0,0.0,9.0,1.0,0
ACC-1822,15300.42,183605.04,110,2029,268,92,139.09,2,False,True,2041.375,0.6638,0.6688,20.4962,38965.0,1.0,8.0,0.1382,169.0,42.0,24.381,3.778,0.262,12.0,1.0,169.0,0.762,8.0,-2.0,9.0,2.0,0
ACC-1823,19352.59,232231.08,184,3225,1169,-809,105.18,2,False,True,3671.75,0.8221,0.2792,24.4067,63707.0,1.0,12.0,0.0573,133.0,34.0,27.971,3.6,0.353,8.0,12.0,69.0,0.941,5.0,1.0,4.5,2.0,0
ACC-1824,18237.96,218855.52,33,4991,899,-539,552.67,2,True,False,372.6667,0.5832,0.4833,22.9433,0.0,0.0,12.0,0.0745,6.0,46.0,29.5,3.882,0.239,14.0,4.0,14.0,1.217,8.0,0.0,7.75,4.0,0
ACC-1825,738.4,8860.8,2,23,716,4,369.2,0,False,False,30.0833,0.5,0.5521,27.6375,0.0,0.0,12.0,0.0952,-3.0,10.0,35.1,4.125,0.2,1.0,53.0,272.0,0.4,6.0,1.0,4.75,4.0,0
ACC-1826,440.82,5289.84,1,13,200,160,440.82,0,False,False,10.1667,0.0,0.4375,19.375,0.0,0.0,6.0,0.0333,2.0,7.0,30.429,4.167,0.143,6.0,7.0,199.0,1.714,9.0,0.0,9.0,2.0,0
ACC-1827,789.9,9478.8,1,22,282,78,789.9,0,False,False,15.4444,0.0,0.4444,18.8833,0.0,0.0,9.0,0.1136,-1.0,6.0,11.667,3.167,0.333,2.0,87.0,999.0,1.0,5.0,0.0,5.0,0.0,0
ACC-1828,724.16,8689.92,3,13,611,-251,241.39,0,False,True,32.25,0.5835,0.1667,28.3067,0.0,0.0,12.0,0.044,1.0,12.0,39.333,3.889,0.25,4.0,1.0,224.0,1.333,9.0,0.0,9.0,1.0,0
ACC-1829,691.61,8299.32,1,28,242,118,691.61,0,False,False,11.25,0.0,0.1719,21.8288,0.0,0.0,8.0,0.0303,-1.0,10.0,17.9,4.222,0.4,3.0,11.0,130.0,0.8,5.0,0.0,5.0,1.0,0
ACC-1830,4198.98,50387.76,178,3931,265,95,23.59,2,False,False,4134.375,0.6889,0.3687,28.0738,35411.0,1.0,8.0,0.0179,36.0,19.0,22.421,3.706,0.263,5.0,16.0,63.0,0.702,9.0,1.0,8.5,2.0,0
ACC-1831,742.23,8906.76,1,31,561,-201,742.23,0,False,True,9.0,0.0833,0.3229,34.2508,0.0,0.0,12.0,0.25,0.0,4.0,11.0,4.5,0.25,2.0,11.0,76.0,1.998,10.0,1.0,9.67,3.0,0
ACC-1832,1189.89,14278.68,13,170,721,-361,91.53,1,False,True,252.5,0.4922,0.3072,19.85,27648.0,1.0,10.0,-0.4718,-136.0,20.0,22.3,2.5,0.6,1.0,89.0,114.0,0.167,3.0,-2.0,4.67,3.0,1
ACC-1833,451.16,5413.92,3,8,674,-314,150.39,0,False,False,41.25,0.6948,0.5521,20.9333,0.0,0.0,12.0,0.0508,6.0,10.0,31.6,3.222,0.3,4.0,14.0,999.0,1.599,5.0,0.0,5.0,0.0,0
ACC-1834,729.37,8752.44,1,47,388,-28,729.37,0,False,True,6.4286,0.0,0.3214,16.7514,0.0,0.0,7.0,-0.375,-3.0,10.0,24.7,2.556,0.5,0.0,166.0,166.0,0.0,5.0,0.0,5.0,1.0,1
ACC-1835,487.6,5851.2,1,31,371,-11,487.6,0,False,True,16.5833,0.0,0.4062,24.8108,0.0,0.0,12.0,-0.02,1.0,2.0,4.5,5.0,0.0,1.0,62.0,999.0,1.996,6.0,0.0,5.33,3.0,0
ACC-1836,2720.93,32651.16,9,166,184,536,302.33,1,False,False,153.5,0.556,0.226,30.705,0.0,0.0,6.0,-0.0321,-9.0,9.0,63.111,4.0,0.111,5.0,21.0,999.0,1.111,6.0,0.0,6.0,3.0,0
ACC-1837,3736.95,44843.4,12,81,365,-5,311.41,1,False,True,208.5,0.875,0.244,26.6842,80030.0,1.0,12.0,0.0956,-44.0,26.0,23.731,3.737,0.231,9.0,5.0,211.0,1.384,8.0,-1.0,8.5,2.0,0
ACC-1838,570.78,6849.36,4,20,509,-149,142.7,0,False,False,73.75,0.6042,0.1562,27.3008,0.0,0.0,12.0,0.0842,3.0,11.0,21.182,4.1,0.273,4.0,14.0,313.0,1.454,8.0,0.0,8.0,1.0,0
ACC-1839,1915.9,22990.8,14,134,799,-439,136.85,1,False,True,302.0833,0.7857,0.595,24.0933,57287.0,1.0,12.0,-0.0021,-59.0,15.0,44.2,3.5,0.0,4.0,4.0,999.0,1.066,6.0,1.0,5.5,2.0,0
ACC-1840,2252.61,27031.32,19,146,631,89,118.56,1,False,False,328.9167,0.6448,0.4763,19.4758,0.0,0.0,12.0,-0.0051,27.0,13.0,24.692,3.583,0.231,1.0,38.0,999.0,0.308,6.0,-1.0,6.5,2.0,0
ACC-1841,537.37,6448.44,2,31,329,31,268.68,0,True,False,31.6,0.5,0.175,26.72,0.0,0.0,10.0,0.1705,4.0,6.0,24.167,3.8,0.0,1.0,47.0,999.0,0.555,5.0,-1.0,5.5,2.0,0
ACC-1842,2196.76,26361.12,11,209,170,550,199.71,1,False,True,132.8,0.4368,0.286,34.118,0.0,0.0,5.0,0.0388,5.0,21.0,20.571,4.118,0.143,11.0,4.0,999.0,0.873,6.0,0.0,6.0,1.0,0
ACC-1843,686.61,8239.32,4,24,603,117,171.65,0,False,False,30.5556,0.3333,0.375,20.8933,0.0,0.0,9.0,-0.5625,-14.0,17.0,27.059,2.5,0.353,0.0,143.0,150.0,0.0,3.0,0.0,3.0,2.0,1
ACC-1844,1684.51,20214.12,10,49,791,-431,168.45,1,False,True,192.25,0.475,0.6069,30.3583,44869.0,1.0,12.0,-0.0535,6.0,20.0,45.35,3.714,0.2,2.0,27.0,114.0,0.4,5.0,0.0,5.0,1.0,0
ACC-1845,549.72,6596.64,1,37,522,198,549.72,0,False,False,13.6667,0.0,0.5521,22.725,0.0,0.0,12.0,-0.0698,3.0,16.0,37.938,4.0,0.438,2.0,32.0,221.0,0.5,7.0,0.0,7.0,1.0,0
ACC-1846,315.38,3784.56,2,40,533,-173,157.69,0,False,False,20.625,0.5,0.1406,12.4938,0.0,0.0,8.0,-0.4026,-11.0,22.0,12.636,2.75,0.545,0.0,143.0,204.0,0.0,4.0,0.0,4.0,1.0,1
ACC-1847,536.45,6437.4,3,43,419,-59,178.82,0,False,False,24.9167,0.667,0.4375,28.4625,0.0,0.0,12.0,0.0135,7.0,18.0,28.111,3.571,0.222,1.0,9.0,999.0,0.222,7.0,1.0,6.5,2.0,0
ACC-1848,15876.17,190514.04,144,3808,1102,-742,110.25,2,False,True,2522.0,0.761,0.6,32.3008,0.0,0.0,12.0,0.1473,456.0,45.0,22.378,3.485,0.2,8.0,26.0,95.0,0.711,5.0,-1.0,5.0,3.0,0
ACC-1849,553.52,6642.24,2,6,275,85,276.76,0,False,False,16.6667,0.5,0.5694,20.9722,0.0,0.0,9.0,0.06,-3.0,12.0,29.167,3.889,0.25,2.0,53.0,999.0,0.5,8.0,2.0,7.33,3.0,0
ACC-1850,742.5,8910.0,4,45,290,70,185.62,0,False,False,45.0,0.4167,0.125,16.3417,0.0,0.0,6.0,-0.3735,-20.0,7.0,11.857,2.75,0.429,0.0,133.0,179.0,0.0,3.0,0.0,3.0,2.0,1
ACC-1851,791.21,9494.52,2,43,605,-245,395.6,0,False,True,19.25,0.2917,0.1979,26.8033,0.0,0.0,12.0,0.0714,-4.0,7.0,36.429,3.714,0.429,1.0,36.0,143.0,0.571,5.0,-1.0,5.33,3.0,0
ACC-1852,228.43,2741.16,3,12,613,107,76.14,0,False,False,43.5455,0.3938,0.375,14.8118,0.0,0.0,11.0,-0.2878,-21.0,41.0,21.976,2.414,0.463,11.0,33.0,155.0,0.984,6.0,0.0,6.0,1.0,1
ACC-1853,334.02,4008.24,1,21,538,-178,334.02,0,False,True,12.75,0.3333,0.4583,23.8075,0.0,0.0,12.0,0.1389,2.0,25.0,19.48,3.714,0.24,6.0,4.0,99.0,0.96,7.0,2.0,6.67,3.0,0
ACC-1854,2133.11,25597.32,18,253,812,-452,118.51,1,False,False,363.5,0.6437,0.3274,26.8567,62043.0,1.0,12.0,0.0,54.0,15.0,29.6,3.083,0.133,6.0,9.0,999.0,1.6,7.0,2.0,6.0,2.0,0
ACC-1855,3159.2,37910.4,6,42,674,-314,526.53,1,False,True,109.4167,0.7777,0.3333,26.1092,0.0,0.0,12.0,0.0252,10.0,15.0,36.6,3.75,0.133,2.0,49.0,999.0,0.533,6.0,-1.0,6.5,2.0,0
ACC-1856,332.76,3993.12,2,8,555,-195,166.38,0,False,False,31.9167,0.5833,0.4583,30.5867,0.0,0.0,12.0,0.1744,-7.0,5.0,41.8,3.2,0.4,2.0,19.0,31.0,1.599,10.0,0.0,10.0,1.0,0
ACC-1857,894.16,10729.92,8,85,988,-628,111.77,1,False,False,179.5,0.6667,0.4586,24.9217,59014.0,1.0,12.0,0.031,6.0,41.0,27.098,3.647,0.268,9.0,1.0,11.0,0.878,8.0,0.0,8.0,1.0,0
ACC-1858,2782.68,33392.16,9,120,959,-599,309.19,1,True,False,235.25,0.7225,0.4527,29.345,63186.0,1.0,12.0,0.0643,-18.0,38.0,27.158,3.583,0.289,8.0,1.0,1.0,0.842,6.0,0.0,6.0,2.0,0
ACC-1859,4879.12,58549.44,172,3748,947,-587,28.37,2,False,False,3376.0,0.8165,0.3708,25.675,71013.0,1.0,12.0,0.0255,57.0,36.0,38.222,3.567,0.222,9.0,10.0,999.0,1.0,7.0,1.0,6.33,3.0,0
ACC-1860,11982.45,143789.4,124,2261,1390,-1030,96.63,2,False,True,2069.0833,0.6674,0.3833,26.1517,46666.0,1.0,12.0,0.1414,-118.0,54.0,36.074,3.447,0.222,10.0,4.0,217.0,0.741,9.0,-1.0,9.67,3.0,0
ACC-1861,1560.07,18720.84,10,145,422,-62,156.01,1,True,False,276.9167,0.6167,0.387,16.6017,66172.0,1.0,12.0,0.0412,-56.0,28.0,26.536,3.913,0.214,6.0,21.0,71.0,0.857,6.0,-1.0,6.5,2.0,0
ACC-1862,5767.58,69210.96,59,4581,309,411,97.76,2,False,True,653.0,0.8256,0.51,36.045,65400.0,1.0,10.0,0.0061,55.0,53.0,27.453,3.85,0.132,13.0,3.0,140.0,0.818,8.0,0.0,8.0,1.0,0
ACC-1863,1648.98,19787.76,16,238,469,-109,103.06,1,False,False,389.75,0.6092,0.5238,31.4292,0.0,0.0,12.0,0.085,21.0,33.0,18.667,3.957,0.303,7.0,8.0,25.0,0.848,9.0,-1.0,9.75,4.0,0
ACC-1864,4109.46,49313.52,35,4852,417,-57,117.41,2,False,False,416.1667,0.7165,0.4958,30.8375,0.0,0.0,12.0,0.1165,-23.0,21.0,34.762,3.737,0.286,7.0,10.0,103.0,1.333,9.0,0.0,8.33,3.0,0
ACC-1865,3584.46,43013.52,21,283,96,264,170.69,1,True,False,451.3333,0.619,0.6427,20.25,0.0,0.0,3.0,0.0,36.0,7.0,33.0,4.167,0.143,6.0,4.0,999.0,0.857,9.0,0.0,9.0,1.0,0
ACC-1866,507.32,6087.84,2,11,604,-244,253.66,0,False,True,28.1667,0.6667,0.3125,20.9942,0.0,0.0,12.0,0.0805,-1.0,16.0,24.188,3.571,0.25,5.0,4.0,98.0,1.25,6.0,0.0,6.0,2.0,0
ACC-1867,4092.43,49109.16,74,3749,1214,-494,55.3,2,False,False,849.1667,0.821,0.6667,29.8008,67669.0,1.0,12.0,0.026,-110.0,65.0,27.031,3.694,0.262,17.0,10.0,52.0,1.046,6.0,0.0,6.0,2.0,0
ACC-1868,677.33,8127.96,2,5,135,225,338.66,0,False,False,14.0,0.1667,0.1667,14.7767,0.0,0.0,3.0,0.0,-11.0,12.0,19.417,2.778,0.417,2.0,71.0,73.0,0.167,5.0,0.0,5.0,0.0,1
ACC-1869,3959.41,47512.92,21,158,667,-307,188.54,1,False,True,340.0,0.5284,0.2572,16.117,0.0,0.0,10.0,-0.3208,-103.0,32.0,20.156,2.435,0.406,2.0,65.0,94.0,0.208,6.0,0.0,6.33,3.0,1
ACC-1870,14612.04,175344.48,137,4307,1167,-447,106.66,2,False,True,2682.5833,0.5809,0.5083,30.265,70232.0,1.0,12.0,0.0338,-592.0,44.0,26.818,4.152,0.205,7.0,14.0,127.0,0.636,6.0,0.0,6.0,4.0,0
ACC-1871,650.19,7802.28,1,45,671,-311,650.19,0,True,False,10.4545,0.0,0.4091,21.1409,0.0,0.0,11.0,-0.6098,-4.0,26.0,23.808,2.571,0.462,2.0,65.0,99.0,0.282,0.0,-4.0,2.0,2.0,1
ACC-1872,1304.51,15654.12,9,62,940,-580,144.95,1,False,False,245.0,0.741,0.5415,25.3475,51896.0,1.0,12.0,0.1359,19.0,9.0,35.667,3.875,0.111,2.0,83.0,999.0,0.888,9.0,3.0,7.5,4.0,0
ACC-1873,740.36,8884.32,4,16,470,-110,185.09,0,True,False,46.4167,0.5,0.3229,29.7333,0.0,0.0,12.0,0.0735,1.0,7.0,61.143,3.833,0.0,4.0,23.0,999.0,2.284,6.0,1.0,5.33,3.0,0
ACC-1874,11897.82,142773.84,45,1786,1243,-883,264.4,2,False,False,636.0,0.6557,0.2792,27.0475,0.0,0.0,12.0,-0.001,-108.0,57.0,27.421,3.707,0.211,13.0,10.0,101.0,0.912,10.0,0.0,9.33,3.0,0
ACC-1875,1839.1,22069.2,19,45,859,-139,96.79,1,False,True,313.1667,0.6798,0.3097,27.535,83199.0,1.0,12.0,-0.0529,-18.0,28.0,18.893,3.909,0.321,7.0,32.0,90.0,1.0,5.0,-1.0,5.5,2.0,0
ACC-1876,534.02,6408.24,2,33,158,562,267.01,0,False,False,21.2,0.5,0.2,34.786,0.0,0.0,5.0,-0.0625,-4.0,7.0,38.429,3.167,0.286,3.0,23.0,97.0,0.714,7.0,0.0,7.0,1.0,0
ACC-1877,3070.49,36845.88,22,178,248,472,139.57,1,True,False,496.375,0.9261,0.6427,17.1275,27458.0,1.0,8.0,0.0135,68.0,20.0,26.7,2.917,0.1,5.0,4.0,106.0,0.667,8.0,1.0,7.5,2.0,0
ACC-1878,24575.87,294910.44,128,1547,1257,-897,192.0,2,False,False,2969.5,0.5794,0.325,28.695,0.0,0.0,12.0,0.101,-405.0,35.0,20.657,3.533,0.2,10.0,8.0,53.0,1.143,6.0,-1.0,6.5,2.0,0
ACC-1879,1338.93,16067.16,12,79,652,-292,111.58,1,True,False,195.0,0.5277,0.3274,26.2883,0.0,0.0,12.0,0.2011,-11.0,31.0,28.323,3.407,0.194,5.0,1.0,278.0,0.645,5.0,0.0,5.0,0.0,0
ACC-1880,593.29,7119.48,4,35,554,-194,148.32,0,True,False,51.8333,0.4792,0.3854,19.7642,0.0,0.0,12.0,0.0676,-1.0,7.0,48.429,4.0,0.0,3.0,7.0,999.0,1.713,6.0,0.0,5.75,4.0,0
ACC-1881,426.2,5114.4,4,38,322,38,106.55,0,False,True,52.2,0.5,0.175,27.246,0.0,0.0,10.0,0.102,5.0,4.0,12.75,4.333,0.5,1.0,40.0,318.0,0.833,9.0,2.0,8.0,2.0,0
